,file name,file length,number of errors,time of error
15839,EN37RA168_EN0103_20211103.wav,729,0,[]
15840,EN39RA213_EN0093_20211103.wav,729,0,[]
15841,EN40QB268_EN0081_20211115.wav,729,0,[]
15842,EN45RB102_EN0051_20210906.wav,729,0,[]
15843,EN45RB113_EN0081_20211115.wav,729,0,[]
15844,EN53RA068_EN0258_20211109.wav,729,0,[]
15845,EN10QC271_EN0044_20210823.wav,729,0,[]
15846,EN11RC010_EN0076_20211009.wav,729,0,[]
15847,EN11RC018_EN0098_20211013.wav,729,0,[]
15848,EN12RC033_EN0076_20211010.wav,729,0,[]
15849,EN12RC036_EN0043_20210813.wav,729,0,[]
15850,EN13RC056_EN0069_20211009.wav,729,0,[]
15851,EN13RC057_EN0308_20211108.wav,729,0,[]
15852,EN13RC069_EN0196_20211028.wav,729,0,[]
15853,EN14RC088_EN0212_20211101.wav,729,0,[]
15854,EN14RC099_EN0212_20211101.wav,729,0,[]
15855,EN15RC124_EN0231_20211109.wav,729,0,[]
15856,EN17RC155_EN0119_20211025.wav,729,0,[]
15857,EN17RC164_EN0103_20211014.wav,729,0,[]
15858,EN19RC207_EN0231_20211110.wav,729,0,[]
15859,EN22RB048_EN0322_20211122.wav,729,0,[]
15860,EN23RB053_EN0267_20211105.wav,729,0,[]
15861,EN23RB075_EN0008_20210917.wav,729,0,[]
15862,EN31RA022_EN0231_20211110.wav,729,0,[]
15863,EN31RA024_EN0308_20211119.wav,729,0,[]
15864,EN33RA069_EN0124_20211102.wav,729,0,[]
15865,EN33RA070_EN0267_20211030.wav,729,0,[]
15866,EN40QB300_EN0071_20211025.wav,729,0,[]
15867,EN44RB078_EN0081_20211105.wav,729,0,[]
15868,EN45RB104_EN0322_20211120.wav,729,0,[]
15869,EN49RB215_EN0322_20211121.wav,729,0,[]
15870,EN11RC003_EN0028_20210811.wav,729,0,[]
15871,EN11RC006_EN0028_20210811.wav,729,0,[]
15872,EN12RC048_EN0185_20211023.wav,735,0,[]
15873,EN14RC090_EN0071_20211003.wav,735,0,[]
15874,EN17RC161_EN0103_20211014.wav,735,0,[]
15875,EN19RC217_EN0070_20211005.wav,735,0,[]
15876,EN29RB203_EN0322_20211127.wav,735,0,[]
15877,EN35RA115_EN0044_20210919.wav,735,0,[]
15878,EN40QB263_EN0071_20211025.wav,735,0,[]
15879,EN40QB293_EN0013_20210804.wav,735,0,[]
15880,EN50QA276_EN0027_20210815.wav,735,0,[]
15881,EN58RA190_EN0071_20211029.wav,735,0,[]
15882,EN10QC227_EN0249_20211030.wav,735,0,[]
15883,EN10QC296_EN0267_20211029.wav,735,0,[]
15884,EN11RC003_EN0070_20211004.wav,735,0,[]
15885,EN11RC007_EN0017_20210802.wav,735,0,[]
15886,EN11RC016_EN0001_20210803.wav,735,0,[]
15887,EN11RC017_EN0168_20211027.wav,735,0,[]
15888,EN12RC036_EN0289_20211104.wav,735,0,[]
15889,EN12RC049_EN0052_20211106.wav,735,0,[]
15890,EN12RC049_EN0098_20211013.wav,735,0,[]
15891,EN13RC055_EN0217_20211031.wav,735,0,[]
15892,EN13RC070_EN0084_20211108.wav,735,0,[]
15893,EN13RC074_EN0043_20210813.wav,735,0,[]
15894,EN14RC080_EN0249_20211028.wav,735,0,[]
15895,EN15RC104_EN0185_20211108.wav,735,0,[]
15896,EN15RC114_EN0130_20211025.wav,735,0,[]
15897,EN15RC114_EN0231_20211109.wav,735,0,[]
15898,EN26RB139_EN0322_20211126.wav,735,0,[]
15899,EN28RB195_EN0008_20210917.wav,735,0,[]
15900,EN30QA246_EN0081_20211102.wav,735,0,[]
15901,EN32RA026_EN0231_20211110.wav,735,0,[]
15902,EN32RA032_EN0071_20211007.wav,735,0,[]
15903,EN32RA042_EN0093_20211013.wav,735,0,[]
15904,EN33RA054_EN0071_20211007.wav,735,0,[]
15905,EN33RA060_EN0087_20211008.wav,735,0,[]
15906,EN33RA075_EN0123_20211022.wav,735,0,[]
15907,EN34RA080_EN0103_20211103.wav,735,0,[]
15908,EN37RA170_EN0081_20211030.wav,735,0,[]
15909,EN37RA170_EN0231_20211112.wav,735,0,[]
15910,EN39RA218_EN0071_20211011.wav,735,0,[]
15911,EN44RB080_EN0081_20211105.wav,735,0,[]
15912,EN44RB088_EN0322_20211120.wav,735,0,[]
15913,EN49RB206_EN0267_20211104.wav,735,0,[]
15914,EN50QA296_EN0071_20211030.wav,735,0,[]
15915,EN51RA007_EN0099_20211115.wav,735,0,[]
15916,EN52RA039_EN0258_20211108.wav,735,0,[]
15917,EN54RA076_EN0027_20210815.wav,735,0,[]
15918,EN54RA081_EN0093_20211117.wav,735,0,[]
15919,EN10QC256_EN0315_20211105.wav,735,0,[]
15920,EN10QC286_EN0044_20210823.wav,735,0,[]
15921,EN12RC030_EN0256_20211103.wav,735,0,[]
15922,EN14RC082_EN0235_20211104.wav,735,0,[]
15923,EN19RC207_EN0103_20211014.wav,735,0,[]
15924,EN19RC210_EN0189_20211031.wav,735,0,[]
15925,EN32RA036_EN0267_20211029.wav,735,0,[]
15926,EN33RA064_EN0231_20211112.wav,735,0,[]
15927,EN35RA123_EN0127_20211120.wav,735,0,[]
15928,EN38RA190_EN0081_20211030.wav,735,1,"[(0, 1600)]"
15929,EN39RA221_EN0071_20211011.wav,735,0,[]
15930,EN42RB043_EN0322_20211120.wav,735,0,[]
15931,EN10QC228_EN0109_20211107.wav,735,0,[]
15932,EN10QC270_EN0027_20210815.wav,735,0,[]
15933,EN10QC281_EN0075_20211010.wav,735,0,[]
15934,EN11RC003_EN0234_20211026.wav,735,0,[]
15935,EN11RC009_EN0095_20211012.wav,735,0,[]
15936,EN12RC027_EN0017_20210802.wav,735,0,[]
15937,EN12RC029_EN0028_20210811.wav,735,0,[]
15938,EN12RC048_EN0232_20211101.wav,735,0,[]
15939,EN13RC053_EN0317_20211107.wav,735,2,"[(0, 320), (960, 1600)]"
15940,EN13RC074_EN0084_20211108.wav,735,0,[]
15941,EN15RC104_EN0231_20211109.wav,735,0,[]
15942,EN15RC124_EN0109_20211107.wav,735,0,[]
15943,EN15RC124_EN0119_20211025.wav,735,0,[]
15944,EN16RC126_EN0099_20211101.wav,735,0,[]
15945,EN21RB014_EN0099_20211122.wav,735,0,[]
15946,EN22RB028_EN0099_20211122.wav,735,0,[]
15947,EN23RB062_EN0008_20210917.wav,735,0,[]
15948,EN26RB141_EN0123_20211110.wav,735,0,[]
15949,EN31RA020_EN0081_20211027.wav,735,0,[]
15950,EN32RA032_EN0093_20211013.wav,735,0,[]
15951,EN32RA049_EN0231_20211112.wav,735,0,[]
15952,EN33RA070_EN0093_20211013.wav,735,0,[]
15953,EN33RA074_EN0081_20211028.wav,735,0,[]
15954,EN40QB294_EN0013_20210804.wav,735,0,[]
15955,EN48RB191_EN0258_20211101.wav,735,0,[]
15956,EN49RB206_EN0258_20211101.wav,735,0,[]
15957,EN52RA046_EN0093_20211117.wav,735,0,[]
15958,EN10QC288_EN0035_20210831.wav,735,0,[]
15959,EN11RC018_EN0001_20210803.wav,735,0,[]
15960,EN12RC046_EN0212_20211028.wav,735,0,[]
15961,EN13RC051_EN0196_20211028.wav,735,0,[]
15962,EN14RC097_EN0027_20210815.wav,735,0,[]
15963,EN16RC148_EN0212_20211101.wav,735,0,[]
15964,EN19RC209_EN0103_20211014.wav,735,0,[]
15965,EN20QB283_EN0008_20210917.wav,735,0,[]
15966,EN30QA239_EN0103_20211104.wav,735,0,[]
15967,EN31RA011_EN0071_20211007.wav,735,0,[]
15968,EN31RA023_EN0093_20211013.wav,735,0,[]
15969,EN33RA068_EN0044_20210919.wav,735,0,[]
15970,EN41RB019_EN0087_20211014.wav,735,0,[]
15971,EN44RB093_EN0051_20210906.wav,735,0,[]
15972,EN49RB217_EN0071_20211025.wav,735,0,[]
15973,EN55RA117_EN0027_20210815.wav,735,0,[]
15974,EN10QC251_EN0171_20211101.wav,735,0,[]
15975,EN11RC015_EN0144_20211026.wav,735,0,[]
15976,EN11RC016_EN0110_20211019.wav,735,0,[]
15977,EN12RC041_EN0006_20210727.wav,735,0,[]
15978,EN13RC055_EN0252_20211028.wav,735,0,[]
15979,EN15RC114_EN0196_20211031.wav,735,0,[]
15980,EN19RC217_EN0035_20210830.wav,735,0,[]
15981,EN19RC222_EN0101_20211027.wav,735,0,[]
15982,EN21RB008_EN0124_20211112.wav,735,0,[]
15983,EN24RB097_EN0171_20211107.wav,735,0,[]
15984,EN26RB136_EN0087_20211010.wav,735,0,[]
15985,EN29RB203_EN0051_20210915.wav,735,0,[]
15986,EN30QA293_EN0321_20211120.wav,735,0,[]
15987,EN32RA046_EN0231_20211112.wav,735,0,[]
15988,EN34RA086_EN0231_20211112.wav,735,0,[]
15989,EN34RA100_EN0081_20211028.wav,735,0,[]
15990,EN36RA135_EN0081_20211029.wav,735,0,[]
15991,EN40QB266_EN0087_20211023.wav,735,0,[]
15992,EN45RB117_EN0093_20211108.wav,735,0,[]
15993,EN10QC295_EN0103_20211103.wav,735,0,[]
15994,EN12RC030_EN0095_20211101.wav,735,0,[]
15995,EN12RC037_EN0052_20211105.wav,735,0,[]
15996,EN13RC066_EN0142_20211109.wav,735,0,[]
15997,EN13RC067_EN0119_20211025.wav,735,0,[]
15998,EN13RC072_EN0081_20211019.wav,735,0,[]
15999,EN15RC121_EN0066_20211003.wav,735,0,[]
16000,EN21RB017_EN0124_20211117.wav,735,0,[]
16001,EN56RA140_EN0027_20210815.wav,735,0,[]
16002,EN10QC238_EN0313_20211106.wav,735,0,[]
16003,EN10QC243_EN0070_20211006.wav,735,0,[]
16004,EN10QC269_EN0103_20211103.wav,735,0,[]
16005,EN10QC274_EN0093_20211031.wav,735,0,[]
16006,EN11RC004_EN0104_20211016.wav,735,2,"[(0, 320), (960, 1600)]"
16007,EN11RC006_EN0017_20210802.wav,735,0,[]
16008,EN11RC008_EN0048_20210908.wav,735,0,[]
16009,EN11RC008_EN0079_20210930.wav,735,0,[]
16010,EN11RC021_EN0087_20211006.wav,735,0,[]
16011,EN12RC046_EN0103_20211014.wav,735,0,[]
16012,EN13RC052_EN0103_20211014.wav,735,0,[]
16013,EN13RC054_EN0249_20211028.wav,735,0,[]
16014,EN13RC055_EN0027_20210815.wav,735,0,[]
16015,EN13RC055_EN0069_20211009.wav,735,0,[]
16016,EN13RC072_EN0043_20210813.wav,735,0,[]
16017,EN13RC073_EN0076_20211010.wav,735,0,[]
16018,EN14RC099_EN0098_20211013.wav,735,0,[]
16019,EN16RC127_EN0051_20210903.wav,735,0,[]
16020,EN17RC152_EN0098_20211015.wav,735,0,[]
16021,EN17RC157_EN0098_20211015.wav,735,0,[]
16022,EN17RC169_EN0066_20211003.wav,735,0,[]
16023,EN18RC184_EN0099_20211106.wav,735,0,[]
16024,EN21RB025_EN0322_20211122.wav,735,0,[]
16025,EN23RB074_EN0322_20211122.wav,735,0,[]
16026,EN24RB091_EN0322_20211122.wav,735,0,[]
16027,EN26RB135_EN0008_20210917.wav,735,0,[]
16028,EN29RB211_EN0267_20211106.wav,735,0,[]
16029,EN30QA226_EN0321_20211120.wav,735,0,[]
16030,EN30QA253_EN0103_20211104.wav,735,0,[]
16031,EN31RA022_EN0008_20210802.wav,735,0,[]
16032,EN34RA076_EN0008_20210802.wav,735,0,[]
16033,EN34RA100_EN0231_20211112.wav,735,0,[]
16034,EN36RA142_EN0231_20211112.wav,735,0,[]
16035,EN37RA172_EN0093_20211103.wav,735,0,[]
16036,EN38RA191_EN0008_20210802.wav,735,0,[]
16037,EN42RB039_EN0322_20211120.wav,735,0,[]
16038,EN43RB075_EN0051_20210906.wav,735,0,[]
16039,EN44RB087_EN0013_20210801.wav,735,0,[]
16040,EN48RB191_EN0093_20211108.wav,735,0,[]
16041,EN50QA231_EN0267_20211102.wav,735,0,[]
16042,EN55RA125_EN0051_20210912.wav,735,0,[]
16043,EN58RA191_EN0322_20211122.wav,735,0,[]
16044,EN59RA211_EN0322_20211122.wav,735,0,[]
16045,EN10QC238_EN0144_20211027.wav,735,0,[]
16046,EN10QC245_EN0027_20210815.wav,735,0,[]
16047,EN12RC030_EN0022_20210815.wav,735,0,[]
16048,EN14RC087_EN0196_20211030.wav,735,0,[]
16049,EN17RC171_EN0103_20211014.wav,735,0,[]
16050,EN22RB040_EN0051_20210915.wav,735,0,[]
16051,EN23RB074_EN0123_20211110.wav,735,0,[]
16052,EN37RA165_EN0066_20211105.wav,735,0,[]
16053,EN41RB006_EN0093_20211108.wav,735,0,[]
16054,EN42RB037_EN0093_20211108.wav,735,0,[]
16055,EN46RB138_EN0013_20210801.wav,735,0,[]
16056,EN51RA008_EN0071_20211026.wav,735,0,[]
16057,EN10QC271_EN0119_20211025.wav,735,0,[]
16058,EN11RC005_EN0081_20211013.wav,735,0,[]
16059,EN12RC027_EN0022_20210815.wav,735,0,[]
16060,EN12RC040_EN0096_20211010.wav,735,0,[]
16061,EN12RC050_EN0248_20211030.wav,735,0,[]
16062,EN13RC062_EN0028_20210812.wav,735,0,[]
16063,EN13RC071_EN0039_20210824.wav,735,0,[]
16064,EN16RC131_EN0098_20211013.wav,735,0,[]
16065,EN16RC137_EN0189_20211029.wav,735,0,[]
16066,EN21RB019_EN0103_20211106.wav,735,0,[]
16067,EN27RB172_EN0322_20211127.wav,735,0,[]
16068,EN32RA029_EN0127_20211120.wav,735,0,[]
16069,EN32RA044_EN0071_20211007.wav,735,0,[]
16070,EN36RA149_EN0081_20211029.wav,735,0,[]
16071,EN37RA154_EN0075_20211103.wav,735,0,[]
16072,EN43RB069_EN0087_20211029.wav,735,0,[]
16073,EN47RB156_EN0081_20211106.wav,735,0,[]
16074,EN53RA069_EN0093_20211117.wav,735,0,[]
16075,EN57RA166_EN0051_20210912.wav,735,0,[]
16076,EN10QC264_EN0118_20211101.wav,735,0,[]
16077,EN11RC006_EN0252_20211028.wav,735,0,[]
16078,EN12RC034_EN0076_20211010.wav,735,0,[]
16079,EN12RC038_EN0244_20211106.wav,735,0,[]
16080,EN12RC041_EN0212_20211028.wav,735,0,[]
16081,EN12RC042_EN0124_20211023.wav,735,0,[]
16082,EN12RC050_EN0217_20211031.wav,735,0,[]
16083,EN13RC053_EN0144_20211026.wav,735,2,"[(0, 320), (960, 1600)]"
16084,EN14RC088_EN0101_20211020.wav,735,0,[]
16085,EN15RC113_EN0103_20211014.wav,735,0,[]
16086,EN17RC164_EN0257_20211108.wav,735,0,[]
16087,EN21RB001_EN0070_20211006.wav,735,0,[]
16088,EN25RB121_EN0322_20211123.wav,735,0,[]
16089,EN31RA015_EN0124_20211028.wav,735,0,[]
16090,EN33RA053_EN0124_20211029.wav,735,0,[]
16091,EN33RA058_EN0093_20211013.wav,735,0,[]
16092,EN39RA222_EN0231_20211112.wav,735,0,[]
16093,EN41RB005_EN0101_20211108.wav,735,0,[]
16094,EN41RB022_EN0258_20211031.wav,735,0,[]
16095,EN47RB174_EN0322_20211121.wav,735,0,[]
16096,EN49RB204_EN0322_20211121.wav,735,0,[]
16097,EN55RA112_EN0087_20211012.wav,735,1,"[(34560, 35840)]"
16098,EN58RA190_EN0093_20211121.wav,735,0,[]
16099,EN11RC009_EN0031_20210806.wav,735,0,[]
16100,EN11RC017_EN0103_20211014.wav,735,0,[]
16101,EN12RC031_EN0070_20211005.wav,735,0,[]
16102,EN12RC047_EN0212_20211028.wav,735,0,[]
16103,EN13RC053_EN0152_20211107.wav,735,2,"[(0, 320), (960, 1600)]"
16104,EN13RC071_EN0098_20211013.wav,735,0,[]
16105,EN15RC109_EN0070_20211005.wav,735,0,[]
16106,EN17RC161_EN0070_20211005.wav,735,0,[]
16107,EN18RC196_EN0039_20210824.wav,735,0,[]
16108,EN18RC199_EN0099_20211106.wav,735,0,[]
16109,EN30QA233_EN0044_20210921.wav,735,0,[]
16110,EN30QA285_EN0321_20211120.wav,735,0,[]
16111,EN31RA006_EN0123_20211021.wav,735,0,[]
16112,EN33RA061_EN0124_20211030.wav,735,0,[]
16113,EN35RA102_EN0008_20210802.wav,735,0,[]
16114,EN39RA205_EN0081_20211030.wav,735,0,[]
16115,EN39RA206_EN0081_20211030.wav,735,0,[]
16116,EN39RA209_EN0093_20211103.wav,735,0,[]
16117,EN40QB246_EN0267_20211104.wav,735,0,[]
16118,EN40QB260_EN0081_20211115.wav,735,0,[]
16119,EN43RB056_EN0071_20211024.wav,735,0,[]
16120,EN57RA159_EN0051_20210912.wav,735,0,[]
16121,EN10QC235_EN0267_20211028.wav,735,0,[]
16122,EN11RC014_EN0027_20210815.wav,735,0,[]
16123,EN11RC019_EN0132_20211030.wav,735,0,[]
16124,EN14RC085_EN0293_20211110.wav,735,0,[]
16125,EN15RC102_EN0279_20211106.wav,735,0,[]
16126,EN16RC140_EN0101_20211022.wav,735,0,[]
16127,EN17RC172_EN0035_20210830.wav,735,0,[]
16128,EN17RC172_EN0071_20211004.wav,741,0,[]
16129,EN29RB201_EN0123_20211110.wav,741,0,[]
16130,EN33RA058_EN0231_20211112.wav,741,0,[]
16131,EN38RA185_EN0075_20211104.wav,741,0,[]
16132,EN44RB086_EN0081_20211105.wav,741,0,[]
16133,EN52RA036_EN0322_20211121.wav,741,0,[]
16134,EN58RA178_EN0093_20211121.wav,741,0,[]
16135,EN10QC228_EN0051_20210903.wav,741,0,[]
16136,EN10QC250_EN0103_20211103.wav,741,0,[]
16137,EN10QC266_EN0093_20211031.wav,741,0,[]
16138,EN11RC003_EN0017_20210802.wav,741,0,[]
16139,EN11RC024_EN0268_20211102.wav,741,0,[]
16140,EN12RC035_EN0028_20210811.wav,741,0,[]
16141,EN13RC070_EN0051_20210903.wav,741,0,[]
16142,EN13RC071_EN0096_20211014.wav,741,0,[]
16143,EN14RC082_EN0070_20211005.wav,741,0,[]
16144,EN14RC091_EN0246_20211101.wav,741,0,[]
16145,EN15RC116_EN0279_20211106.wav,741,0,[]
16146,EN18RC189_EN0231_20211110.wav,741,0,[]
16147,EN21RB007_EN0103_20211106.wav,741,0,[]
16148,EN26RB136_EN0267_20211107.wav,741,0,[]
16149,EN27RB163_EN0123_20211110.wav,741,0,[]
16150,EN27RB174_EN0093_20211106.wav,741,0,[]
16151,EN30QA238_EN0071_20211011.wav,741,0,[]
16152,EN31RA002_EN0017_20210816.wav,741,0,[]
16153,EN31RA012_EN0035_20210910.wav,741,0,[]
16154,EN31RA021_EN0008_20210802.wav,741,0,[]
16155,EN32RA027_EN0231_20211110.wav,741,0,[]
16156,EN32RA035_EN0070_20211006.wav,741,0,[]
16157,EN33RA070_EN0123_20211022.wav,741,0,[]
16158,EN33RA074_EN0231_20211112.wav,741,0,[]
16159,EN42RB029_EN0172_20211030.wav,741,0,[]
16160,EN45RB112_EN0051_20210906.wav,741,0,[]
16161,EN45RB113_EN0013_20210801.wav,741,0,[]
16162,EN50QA277_EN0051_20210912.wav,741,1,"[(0, 1600)]"
16163,EN51RA020_EN0087_20211012.wav,741,0,[]
16164,EN54RA100_EN0051_20210912.wav,741,0,[]
16165,EN55RA104_EN0322_20211121.wav,741,0,[]
16166,EN56RA132_EN0051_20210912.wav,741,0,[]
16167,EN57RA157_EN0027_20210815.wav,741,0,[]
16168,EN57RA172_EN0051_20210912.wav,741,0,[]
16169,EN57RA174_EN0093_20211121.wav,741,0,[]
16170,EN10QC247_EN0267_20211028.wav,741,0,[]
16171,EN11RC008_EN0250_20211029.wav,741,0,[]
16172,EN11RC018_EN0006_20210727.wav,741,0,[]
16173,EN12RC042_EN0189_20211023.wav,741,0,[]
16174,EN13RC052_EN0030_20210806.wav,741,0,[]
16175,EN13RC055_EN0070_20211005.wav,741,0,[]
16176,EN13RC057_EN0044_20210823.wav,741,0,[]
16177,EN14RC089_EN0051_20210903.wav,741,0,[]
16178,EN14RC097_EN0039_20210824.wav,741,0,[]
16179,EN17RC155_EN0257_20211108.wav,741,0,[]
16180,EN18RC188_EN0066_20211003.wav,741,0,[]
16181,EN19RC208_EN0008_20210801.wav,741,0,[]
16182,EN33RA073_EN0081_20211028.wav,741,0,[]
16183,EN36RA132_EN0274_20211107.wav,741,0,[]
16184,EN39RA214_EN0044_20210920.wav,741,0,[]
16185,EN46RB133_EN0051_20210906.wav,741,0,[]
16186,EN51RA005_EN0258_20211108.wav,741,0,[]
16187,EN53RA075_EN0051_20210912.wav,741,0,[]
16188,EN11RC022_EN0125_20211030.wav,741,1,"[(0, 1600)]"
16189,EN12RC028_EN0039_20210824.wav,741,0,[]
16190,EN13RC052_EN0081_20211019.wav,741,0,[]
16191,EN13RC064_EN0051_20210903.wav,741,0,[]
16192,EN13RC064_EN0232_20211107.wav,741,0,[]
16193,EN14RC076_EN0043_20210813.wav,741,0,[]
16194,EN14RC076_EN0070_20211005.wav,741,0,[]
16195,EN14RC084_EN0028_20210812.wav,741,0,[]
16196,EN16RC143_EN0189_20211029.wav,741,0,[]
16197,EN16RC145_EN0313_20211106.wav,741,0,[]
16198,EN17RC157_EN0103_20211014.wav,741,0,[]
16199,EN17RC174_EN0258_20211029.wav,741,0,[]
16200,EN18RC181_EN0212_20211102.wav,741,0,[]
16201,EN18RC191_EN0103_20211014.wav,741,0,[]
16202,EN23RB063_EN0234_20211112.wav,741,0,[]
16203,EN23RB071_EN0008_20210917.wav,741,0,[]
16204,EN30QA250_EN0044_20210921.wav,741,0,[]
16205,EN30QA294_EN0081_20211103.wav,741,0,[]
16206,EN32RA036_EN0071_20211007.wav,741,0,[]
16207,EN37RA161_EN0123_20211024.wav,741,0,[]
16208,EN38RA184_EN0075_20211104.wav,741,0,[]
16209,EN41RB003_EN0258_20211031.wav,741,0,[]
16210,EN43RB053_EN0071_20211024.wav,741,0,[]
16211,EN44RB096_EN0322_20211120.wav,741,0,[]
16212,EN48RB178_EN0322_20211121.wav,741,0,[]
16213,EN48RB190_EN0101_20211109.wav,741,0,[]
16214,EN48RB191_EN0322_20211121.wav,741,0,[]
16215,EN58RA184_EN0322_20211122.wav,741,0,[]
16216,EN59RA217_EN0071_20211029.wav,741,0,[]
16217,EN11RC004_EN0095_20211012.wav,741,2,"[(0, 320), (960, 1600)]"
16218,EN12RC046_EN0084_20211107.wav,741,0,[]
16219,EN12RC048_EN0144_20211026.wav,741,0,[]
16220,EN13RC062_EN0070_20211005.wav,741,0,[]
16221,EN13RC072_EN0142_20211109.wav,741,0,[]
16222,EN14RC082_EN0101_20211020.wav,741,0,[]
16223,EN14RC090_EN0231_20211109.wav,741,0,[]
16224,EN15RC112_EN0027_20210815.wav,741,0,[]
16225,EN20QB238_EN0071_20211023.wav,741,0,[]
16226,EN23RB059_EN0103_20211106.wav,741,0,[]
16227,EN32RA028_EN0308_20211119.wav,741,0,[]
16228,EN36RA148_EN0044_20210919.wav,741,0,[]
16229,EN38RA190_EN0044_20210919.wav,741,1,"[(0, 1600)]"
16230,EN41RB014_EN0081_20211104.wav,741,0,[]
16231,EN42RB042_EN0051_20210906.wav,741,0,[]
16232,EN42RB042_EN0101_20211108.wav,741,0,[]
16233,EN45RB114_EN0013_20210801.wav,741,0,[]
16234,EN12RC028_EN0185_20211023.wav,741,0,[]
16235,EN12RC043_EN0119_20211025.wav,741,0,[]
16236,EN13RC058_EN0006_20210727.wav,741,0,[]
16237,EN13RC072_EN0171_20211028.wav,741,0,[]
16238,EN13RC074_EN0258_20211029.wav,741,0,[]
16239,EN14RC091_EN0039_20210824.wav,741,0,[]
16240,EN14RC099_EN0051_20210903.wav,741,0,[]
16241,EN17RC158_EN0070_20211005.wav,741,0,[]
16242,EN24RB080_EN0103_20211106.wav,741,0,[]
16243,EN30QA228_EN0093_20211103.wav,741,0,[]
16244,EN30QA246_EN0087_20211009.wav,741,0,[]
16245,EN32RA026_EN0093_20211013.wav,741,0,[]
16246,EN34RA095_EN0081_20211028.wav,741,0,[]
16247,EN36RA133_EN0071_20211009.wav,741,0,[]
16248,EN37RA171_EN0071_20211010.wav,741,0,[]
16249,EN48RB198_EN0258_20211031.wav,741,0,[]
16250,EN54RA077_EN0051_20210912.wav,741,0,[]
16251,EN59RA220_EN0322_20211122.wav,741,0,[]
16252,EN11RC006_EN0160_20211023.wav,741,0,[]
16253,EN14RC086_EN0070_20211005.wav,741,0,[]
16254,EN15RC114_EN0039_20210824.wav,741,0,[]
16255,EN15RC118_EN0099_20211026.wav,741,0,[]
16256,EN16RC126_EN0066_20211003.wav,741,0,[]
16257,EN17RC156_EN0101_20211026.wav,741,0,[]
16258,EN17RC161_EN0234_20211110.wav,741,0,[]
16259,EN21RB016_EN0234_20211110.wav,741,0,[]
16260,EN22RB027_EN0051_20210915.wav,741,0,[]
16261,EN31RA012_EN0127_20211120.wav,741,0,[]
16262,EN34RA098_EN0071_20211008.wav,741,0,[]
16263,EN38RA194_EN0081_20211030.wav,741,0,[]
16264,EN40QB287_EN0081_20211115.wav,741,0,[]
16265,EN47RB169_EN0013_20210801.wav,741,0,[]
16266,EN48RB200_EN0013_20210801.wav,741,0,[]
16267,EN50QA247_EN0027_20210815.wav,741,0,[]
16268,EN10QC228_EN0231_20211110.wav,741,0,[]
16269,EN10QC229_EN0231_20211110.wav,741,0,[]
16270,EN10QC257_EN0249_20211031.wav,741,0,[]
16271,EN10QC276_EN0008_20210801.wav,741,0,[]
16272,EN11RC005_EN0104_20211016.wav,741,0,[]
16273,EN11RC009_EN0096_20211010.wav,741,0,[]
16274,EN11RC011_EN0098_20211013.wav,741,0,[]
16275,EN11RC017_EN0022_20210812.wav,741,0,[]
16276,EN11RC017_EN0315_20211105.wav,741,0,[]
16277,EN11RC021_EN0030_20210806.wav,741,0,[]
16278,EN12RC036_EN0232_20211101.wav,741,0,[]
16279,EN12RC045_EN0124_20211023.wav,741,1,"[(15040, 19840)]"
16280,EN13RC055_EN0256_20211103.wav,741,0,[]
16281,EN13RC056_EN0075_20210930.wav,741,0,[]
16282,EN14RC086_EN0028_20210812.wav,741,0,[]
16283,EN14RC087_EN0124_20211023.wav,741,0,[]
16284,EN14RC090_EN0027_20210815.wav,741,0,[]
16285,EN17RC161_EN0028_20210812.wav,741,0,[]
16286,EN17RC172_EN0044_20210823.wav,741,0,[]
16287,EN21RB001_EN0308_20211123.wav,741,0,[]
16288,EN24RB086_EN0322_20211122.wav,741,0,[]
16289,EN24RB089_EN0322_20211122.wav,741,0,[]
16290,EN26RB145_EN0051_20210915.wav,741,0,[]
16291,EN27RB159_EN0071_20211023.wav,741,0,[]
16292,EN29RB209_EN0322_20211127.wav,741,0,[]
16293,EN30QA247_EN0321_20211120.wav,741,0,[]
16294,EN30QA295_EN0081_20211103.wav,741,0,[]
16295,EN30QA298_EN0044_20210921.wav,741,0,[]
16296,EN31RA008_EN0008_20210802.wav,741,0,[]
16297,EN31RA017_EN0231_20211110.wav,741,0,[]
16298,EN31RA021_EN0071_20211007.wav,741,0,[]
16299,EN31RA023_EN0071_20211007.wav,741,0,[]
16300,EN31RA023_EN0267_20211031.wav,741,0,[]
16301,EN32RA049_EN0081_20211027.wav,741,0,[]
16302,EN35RA110_EN0008_20210802.wav,741,0,[]
16303,EN35RA120_EN0231_20211112.wav,741,0,[]
16304,EN37RA161_EN0044_20210919.wav,741,0,[]
16305,EN38RA184_EN0231_20211112.wav,741,0,[]
16306,EN39RA221_EN0081_20211101.wav,741,0,[]
16307,EN41RB006_EN0081_20211104.wav,741,0,[]
16308,EN41RB023_EN0172_20211030.wav,741,0,[]
16309,EN42RB037_EN0013_20210801.wav,741,0,[]
16310,EN42RB048_EN0081_20211104.wav,741,0,[]
16311,EN44RB095_EN0322_20211120.wav,741,0,[]
16312,EN45RB113_EN0051_20210906.wav,741,0,[]
16313,EN52RA026_EN0027_20210815.wav,741,0,[]
16314,EN52RA033_EN0267_20211101.wav,741,0,[]
16315,EN53RA063_EN0087_20211012.wav,741,0,[]
